cvemun,pollutant,tot_pop_mun,exp_type,temporality,cause,health_outcome,icd_10,age_group,reference,crf_type,analysis_type,paf_mean,total_dths,ab_dths_mean,ab_dths_lower,ab_dths_upper
06006,PM25,5818.999999999999,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0769,40,3.0769449026321274,2.860308947450446,3.2996373339079637
06007,PM25,200515,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0794,1023,81.19516936601359,75.61208445974115,87.456372248584
06007,PM25,200515,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0794,1023,81.19516936601359,75.61208445974115,87.456372248584
06008,PM25,10795.9999989204,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,50,4.031678392708902,3.7622377400627216,4.348444827161795
06008,PM25,10795.9999989204,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,50,4.031678392708902,3.7622377400627216,4.348444827161795
06009,PM25,117963.0000235926,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0703,733,51.50097802003906,47.32571112394889,55.399604985883826
06009,PM25,117963.0000235926,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0703,733,51.50097802003906,47.32571112394889,55.399604985883826
06010,PM25,159164.0000318328,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0881,731,64.41413874819919,60.561825379656355,69.47705458864618
06010,PM25,159164.0000318328,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0873,731,63.79997100390018,59.92839891768302,68.8199579966311
07001,PM25,18659,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0898,97,8.710157750045045,8.184190689199683,9.40336604253781
07001,PM25,18659,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,97,8.791388050542592,8.256740211765917,9.503400716616223
07002,PM25,22843,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0931,148,13.78466404279188,12.921360286213716,14.869827591152873
07002,PM25,22843,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,148,13.908057583674559,13.049961185432744,14.993029131839089
07003,PM25,27747,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0898,193,17.330520059367977,16.28400827851071,18.70979016711131
07003,PM25,27747,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0906,193,17.492143234584745,16.428359390420848,18.90882822996836
07004,PM25,40558,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,98,7.902089649709447,7.373985970522934,8.522951861237118
07004,PM25,40558,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0813,98,7.964940895691957,7.436999443286593,8.594989611050458
07005,PM25,31174.9999968825,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,121,13.068470078196643,12.1168339891061,14.163524102472788
07005,PM25,31174.9999968825,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,121,13.068470078196643,12.1168339891061,14.163524102472788
07006,PM25,33764,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1047,171,17.90834446429462,16.684023380372224,19.388832793255514
07006,PM25,33764,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1055,171,18.048669898422762,16.78881973448174,19.556037866324637
07007,PM25,12501,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.08,51,4.079918434819782,3.8036260795786134,4.397121081658065
07007,PM25,12501,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.08,51,4.079918434819782,3.8036260795786134,4.397121081658065
07008,PM25,35676.9999964323,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0819,128,10.486034497004296,9.796436330753084,11.323175817380715
07008,PM25,35676.9999964323,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0826,128,10.569599625354327,9.881978822745467,11.415137094464658
07009,PM25,43787,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0998,310,30.932900815397677,28.922975985009227,33.40226227443826
07009,PM25,43787,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,310,31.1890516228153,29.142027104532843,33.70253878803407
07010,PM25,7556,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1305,38,4.959020358680449,4.4437816961117464,5.4835706917360945
07010,PM25,7556,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1305,38,4.959020358680449,4.4437816961117464,5.4835706917360945
07011,PM25,21007,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,84,7.963718918032045,7.473832165553017,8.57926770536396
07011,PM25,21007,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,84,7.963718918032045,7.473832165553017,8.57926770536396
07012,PM25,75224,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1161,283,32.86419359014059,30.133530925958965,35.8550712293163
07012,PM25,75224,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1169,283,33.09257797010254,30.32887604144272,36.12738143596069
07013,PM25,41883.0000041883,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1031,149,15.359377931412055,14.324953628521694,16.630474478228194
07013,PM25,41883.0000041883,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1031,149,15.359377931412055,14.324953628521694,16.630474478228194
07014,PM25,26881,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,110,11.88042734381513,11.01530362646009,12.875931002247988
07014,PM25,26881,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,110,11.88042734381513,11.01530362646009,12.875931002247988
07015,PM25,56613.9999943386,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1289,320,41.25435402760101,37.03904340314119,45.53661080592437
07015,PM25,56613.9999943386,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1297,320,41.507427815130754,37.23024610612666,45.87655301929903
07016,PM25,18866.9999981133,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1129,156,17.610841051721977,16.23824329040661,19.1476343344869
07016,PM25,18866.9999981133,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1137,156,17.737348084954725,16.334801009460175,19.28370867197859
07017,PM25,94551.9999810896,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1153,452,52.124592116468094,47.85772268847636,56.77158075496274
07017,PM25,94551.9999810896,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1161,452,52.4898074301892,48.12846635524188,57.266756875091765
07018,PM25,10971.9999989028,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1336,51,6.816121950048299,6.08583018417856,7.550336863298382
07018,PM25,10971.9999989028,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1344,51,6.856137240960432,6.116307961743823,7.6004748896715
07019,PM25,184183.9999447448,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0787,753,59.296951784464085,55.15497091669422,63.8336880936818
07019,PM25,184183.9999447448,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0794,753,59.76535926941176,55.65581583400302,64.37404526215421
07020,PM25,55382.0000110764,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0852,236,20.115868424188104,18.872783497267825,21.719454584591062
07020,PM25,55382.0000110764,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0852,236,20.115868424188104,18.872783497267825,21.719454584591062
07021,PM25,23415.0000023415,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1336,150,20.047417500142053,17.89950054170165,22.20687312734818
07021,PM25,23415.0000023415,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1344,150,20.165109532236567,17.98914106395242,22.35433791079853
07022,PM25,24715,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,81,8.149397359509804,7.614529662797291,8.806147231712128
07022,PM25,24715,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1006,81,8.149397359509804,7.614529662797291,8.806147231712128
07023,PM25,113439.999988656,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,290,27.252274995037986,25.570869890374972,29.37823275833335
07023,PM25,113439.999988656,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,290,27.252274995037986,25.570869890374972,29.37823275833335
07024,PM25,15264.999996947001,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,55,4.434846231979792,4.138461514068994,4.783289309877974
07024,PM25,15264.999996947001,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,55,4.434846231979792,4.138461514068994,4.783289309877974
07025,PM25,7741,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1336,42,5.613276900039775,5.011860151676461,6.21792447565749
07025,PM25,7741,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1344,42,5.646230669026239,5.036959497906678,6.259214615023589
07026,PM25,53592,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,193,18.136858876008038,17.01785478911162,19.551720421925296
07026,PM25,53592,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,193,18.136858876008038,17.01785478911162,19.551720421925296
07027,PM25,128198.99996154028,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1072,529,56.701469057058084,52.640747510291085,61.44829453183228
07027,PM25,128198.99996154028,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,529,57.1340551352564,52.973596530885345,61.9215227289926
07028,PM25,6455,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,31,2.9131742236075087,2.7334378158676693,3.140431777614944
07028,PM25,6455,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,31,2.9131742236075087,2.7334378158676693,3.140431777614944
07029,PM25,6009,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1161,38,4.412859916697323,4.046198498892017,4.814461861180281
07029,PM25,6009,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1169,38,4.443526370543804,4.072428585070047,4.8510264825671605
07030,PM25,39265.000007853,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,118,11.088856722118905,10.40469878298016,11.953901605114948
07030,PM25,39265.000007853,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,118,11.088856722118905,10.40469878298016,11.953901605114948
07031,PM25,151941.99998480582,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,448,42.8458538658208,40.17906653266782,46.16414745548195
07031,PM25,151941.99998480582,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0965,448,43.21812414023906,40.51499417117378,46.57532732941794
07032,PM25,31353,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0956,180,17.214851999660144,16.143374946161178,18.548094959791857
07032,PM25,31353,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0965,180,17.364424877774624,16.27834587234661,18.713301159141135
07033,PM25,7379,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1336,28,3.7421846000265164,3.341240101117641,4.1452829837716605
07033,PM25,7379,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1344,28,3.764153779350826,3.3579729986044518,4.172809743349059
07034,PM25,90608.9999909391,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0973,385,37.46013705771826,35.09923706543672,40.362934936471646
07034,PM25,90608.9999909391,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0981,385,37.77933992738837,35.401522098430604,40.73155412051446
07035,PM25,15288,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1265,98,12.401029503590669,11.183203070346266,13.636605382550547
07035,PM25,15288,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1273,98,12.478835600268262,11.237808978524054,13.736954434744867
07036,PM25,8648,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,31,2.938991505464207,2.758199965858852,3.1661583198367
07036,PM25,8648,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0948,31,2.938991505464207,2.758199965858852,3.1661583198367
07037,PM25,38381,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1289,217,27.975608824966937,25.117101307755124,30.87951420276746
07037,PM25,38381,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1289,217,27.975608824966937,25.117101307755124,30.87951420276746
07038,PM25,23352.0000023352,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,136,10.966165228168213,10.233286652970603,11.82776992988008
07038,PM25,23352.0000023352,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.0806,136,10.966165228168213,10.233286652970603,11.82776992988008
07039,PM25,31559.000003155903,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,115,12.420446768534001,11.51599924584464,13.46120059325926
07039,PM25,31559.000003155903,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,115,12.420446768534001,11.51599924584464,13.46120059325926
07040,PM25,55161.0000110322,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1226,375,45.95855166929171,41.680592861542486,50.399440999293276
07040,PM25,55161.0000110322,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1226,375,45.95855166929171,41.680592861542486,50.399440999293276
07041,PM25,49748.0000198992,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.08,219,17.51964974952024,16.33321787113169,18.881755233002277
07041,PM25,49748.0000198992,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.08,219,17.51964974952024,16.33321787113169,18.881755233002277
07042,PM25,11879.999998812,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.125,59,7.37206004546012,6.665392059821423,8.099086952391167
07042,PM25,11879.999998812,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1257,59,7.4190230765339384,6.699263309928348,8.1544705632603
07043,PM25,11590.000001159,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1336,58,7.7516681000549275,6.92114020945797,8.586657609241296
07043,PM25,11590.000001159,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1344,58,7.797175685798139,6.955801211394936,8.643677325508765
07044,PM25,32194,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,101,9.491309567237368,8.905716754923697,10.23172933997127
07044,PM25,32194,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.094,101,9.491309567237368,8.905716754923697,10.23172933997127
07045,PM25,7470.000000000001,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1145,37,4.236903755565877,3.896417620736486,4.605934762867612
07045,PM25,7470.000000000001,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1153,37,4.266836080330353,3.9175569457381085,4.647231167994738
07046,PM25,43396.00000000001,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1096,251,27.518755712471457,25.474977860359704,29.854614635274718
07046,PM25,43396.00000000001,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1105,251,27.723281236939183,25.628921145676188,30.098857928521745
07047,PM25,28943.000000000004,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,78,8.424303025614366,7.810851662398973,9.130205619775847
07047,PM25,28943.000000000004,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.108,78,8.424303025614366,7.810851662398973,9.130205619775847
07048,PM25,23257.9999976742,no_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1575,153,24.092174388005873,21.01480064046847,27.173190319637914
07048,PM25,23257.9999976742,with_og,long_term,all_cause,mortality,a00_r99,plus25,eschif+fusion,non-linear,main,0.1597,153,24.435874604531065,21.257102154519043,27.586746082955383
